sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-1112_iter-1,depth-1112_iter-2,depth-1112_iter-3,depth-1112_iter-4,depth-1112_iter-5,depth-1112_iter-6,depth-1112_iter-7,depth-1112_iter-8,depth-1112_iter-9,depth-1112_iter-10,depth-2223_iter-1,depth-2223_iter-2,depth-2223_iter-3,depth-2223_iter-4,depth-2223_iter-5,depth-2223_iter-6,depth-2223_iter-7,depth-2223_iter-8,depth-2223_iter-9,depth-2223_iter-10,depth-3334_iter-1,depth-3334_iter-2,depth-3334_iter-3,depth-3334_iter-4,depth-3334_iter-5,depth-3334_iter-6,depth-3334_iter-7,depth-3334_iter-8,depth-3334_iter-9,depth-3334_iter-10,depth-4445_iter-1,depth-4445_iter-2,depth-4445_iter-3,depth-4445_iter-4,depth-4445_iter-5,depth-4445_iter-6,depth-4445_iter-7,depth-4445_iter-8,depth-4445_iter-9,depth-4445_iter-10,depth-5556_iter-1,depth-5556_iter-2,depth-5556_iter-3,depth-5556_iter-4,depth-5556_iter-5,depth-5556_iter-6,depth-5556_iter-7,depth-5556_iter-8,depth-5556_iter-9,depth-5556_iter-10,depth-6667_iter-1,depth-6667_iter-2,depth-6667_iter-3,depth-6667_iter-4,depth-6667_iter-5,depth-6667_iter-6,depth-6667_iter-7,depth-6667_iter-8,depth-6667_iter-9,depth-6667_iter-10,depth-7778_iter-1,depth-7778_iter-2,depth-7778_iter-3,depth-7778_iter-4,depth-7778_iter-5,depth-7778_iter-6,depth-7778_iter-7,depth-7778_iter-8,depth-7778_iter-9,depth-7778_iter-10,depth-8889_iter-1,depth-8889_iter-2,depth-8889_iter-3,depth-8889_iter-4,depth-8889_iter-5,depth-8889_iter-6,depth-8889_iter-7,depth-8889_iter-8,depth-8889_iter-9,depth-8889_iter-10,depth-10000_iter-1,depth-10000_iter-2,depth-10000_iter-3,depth-10000_iter-4,depth-10000_iter-5,depth-10000_iter-6,depth-10000_iter-7,depth-10000_iter-8,depth-10000_iter-9,depth-10000_iter-10,forward-absolute-filepath,reverse-absolute-filepath,group,sex,group-sex
FB1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.863790908756793,5.856693704340574,5.886934086939238,5.827954699866031,5.77388368426718,5.893739869070642,5.82835459058397,5.846497880529301,5.825351708848053,5.797820720098335,5.887262815502974,5.8534981473422905,5.854412182556066,5.867056754434198,5.867451156420483,5.86096131593382,5.860238852699833,5.870680774831089,5.879433889483775,5.897788369285693,5.887275294569191,5.846989834435948,5.876411326612983,5.856222522857081,5.8830069159624845,5.883814710545738,5.924170530886722,5.876751892576429,5.880087138033892,5.856632841898439,5.883643430123225,5.875737481844377,5.876797685868693,5.869540382347895,5.8607460460059775,5.899606402724539,5.882786525894693,5.891243006333247,5.863364432705461,5.884985635325007,5.884777175501937,5.878554303559599,5.880507673760002,5.870519456782143,5.870328968650027,5.886842761141353,5.871968442695513,5.885130262124807,5.8840786584220135,5.873737849772286,5.895031512130612,5.881607533414319,5.865146453091503,5.851078548183909,5.884560135294923,5.896290893608281,5.864603505536248,5.896101894407948,5.887559550344316,5.898988279253253,5.895356407978657,5.88071814876001,5.879757328021817,5.877968388549187,5.883971997973674,5.885619088537256,5.88024005593284,5.8652844180531085,5.885433339571425,5.890801815680761,5.902364266714424,5.876661583312121,5.879054728747445,5.886486622178478,5.896315023253243,5.892128169692691,5.88732358531756,5.884834479709594,5.881362294896042,5.896538056535095,5.870086712980274,5.878685319777056,5.896886582512078,5.891129028284972,5.882632762141241,5.89189304389247,5.891480805608119,5.8870359411738375,5.886857867033161,5.8809480561074,$PWD/data/FB1_S68_L001_R1_001.fastq.gz,$PWD/data/FB1_S68_L001_R2_001.fastq.gz,Binge,Female,Female-Binge
FB2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.708422892638387,5.6899518282948485,5.742404470054308,5.728018354172223,5.714439514475242,5.7470037502442,5.752062590301863,5.76333833730691,5.744738461030708,5.667280113203198,5.807103841092143,5.76398886541722,5.785116777237305,5.797162447660392,5.751357808748772,5.7597893238888656,5.772961315460231,5.766907842821077,5.796267684187993,5.783042448365492,5.793042490691388,5.75390659220727,5.794118102113899,5.786983901637766,5.768364724464814,5.77897410350616,5.753134372991661,5.758246713397424,5.779706655049555,5.764590507137056,5.798692610780789,5.788911689540634,5.793258280738394,5.8016756113808565,5.802218261848478,5.779207391013989,5.777627480992361,5.765534898392482,5.792964808274959,5.7989313678778505,5.784357389042122,5.783307268920081,5.802134298989471,5.794808289969579,5.8008850154737575,5.762732215867223,5.785340136832167,5.7845531488075554,5.783283346014252,5.8060954190815055,5.780516021475228,5.771546612693428,5.784896447475238,5.765922948374438,5.796157400755973,5.79702909358647,5.7794409927816215,5.79336060685362,5.765453339877532,5.78446802882813,5.798865127113634,5.786470452354132,5.788774271013307,5.796723378268041,5.787012672367986,5.79299800553464,5.781309946992877,5.7810702631517055,5.79096712079514,5.790077822675907,5.779678143540722,5.809083781655634,5.787846969478665,5.766592050682886,5.782843074373517,5.787366016688263,5.794300710832227,5.786027981551005,5.809651436473884,5.805222888668219,5.781971567235075,5.790853483436362,5.792495731701015,5.790464461378606,5.787471018106955,5.804740424140362,5.78619452328819,5.776570979829501,5.7951776384163525,5.787775436346345,$PWD/data/FB2_S69_L001_R1_001.fastq.gz,$PWD/data/FB2_S69_L001_R2_001.fastq.gz,Binge,Female,Female-Binge
FB3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.349571666061744,6.300242348849379,6.331201352348779,6.3015008065205285,6.236635811779411,6.331212232499463,6.284197928154014,6.3351623744396175,6.346463988735374,6.262571445927216,6.361988050986154,6.34905249803118,6.335315744306591,6.328512626124406,6.337512928132979,6.336433338562913,6.327005792739484,6.318766433702604,6.323937524070313,6.293991512570321,6.3615442079928775,6.3651914555657045,6.340412858500892,6.357532119211793,6.343697300058587,6.337875539611413,6.338702247815569,6.3349852073048885,6.355564483094291,6.335940334751526,6.3375424057657765,6.35791843853483,6.338271058688314,6.338963294361438,6.333874794123709,6.363321035835052,6.363407678755981,6.352880811650786,6.372983575617079,6.344806839140756,6.362851896473062,6.358541759708112,6.370371677438211,6.359307944952223,6.3731157151194,6.382530270770541,6.351161408598343,6.360650574210416,6.358045296854762,6.353949593407656,6.372903898226447,6.376578690128574,6.355747241848912,6.347295797576464,6.349753674105968,6.356415958420039,6.351661630210055,6.3519768888508645,6.360176345476085,6.3708381435017145,6.363652914589629,6.362069537196518,6.358723717664136,6.361762063091125,6.354182005631116,6.363176524947732,6.355287271999398,6.359356013606095,6.366555182513451,6.364944824683446,6.362505446125442,6.360669479004887,6.365118831243778,6.370927793246007,6.346714069632994,6.359005898580424,6.354856072910364,6.354395097725753,6.361549933469578,6.357830623511462,6.363537131021234,6.37699871752978,6.370233320914307,6.364840807077607,6.361492450090925,6.358944553558388,6.352310350426187,6.366685610904017,6.362325277674148,6.368722791790679,$PWD/data/FB3_S1_L001_R1_001.fastq.gz,$PWD/data/FB3_S1_L001_R2_001.fastq.gz,Binge,Female,Female-Binge
FB4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.191495263381489,6.283886979120132,6.263164240148578,6.327645589324484,6.266585763368498,6.283652991849414,6.288669323257762,6.265268581814882,6.3146347955109645,6.297553126066457,6.284497959453038,6.292256456348671,6.283991092095107,6.314040149898403,6.30665261001546,6.288603557782095,6.297451893511547,6.312803924488708,6.280286095965131,6.276146806159411,6.3134859728065695,6.299487552563039,6.32568279857669,6.334255967690482,6.315564065379251,6.3073811847960215,6.302533588057754,6.296314767774618,6.287883003017966,6.304611316340792,6.302352839430438,6.301670237333014,6.305929369943283,6.317289805141718,6.315702404101547,6.322944822216543,6.298988210941686,6.312179771237177,6.3414104384731935,6.290689598293211,6.298774164680712,6.3133226749641205,6.29764211577439,6.323253939487495,6.304181956943953,6.314105059158502,6.305445625831523,6.31607791238693,6.30910749369781,6.307267134646689,6.319715477201834,6.311651753658572,6.313641848673611,6.318406566068111,6.321991669590669,6.312755761323462,6.308064930665189,6.310435931878582,6.307230206546742,6.310300559983641,6.315148828002832,6.316428781118356,6.318415284683415,6.320738288659612,6.316581507607783,6.328321129555138,6.3139312342564775,6.314368543955255,6.312746618926017,6.305238518102661,6.30624100616458,6.317112742159551,6.317770940006676,6.308609277180469,6.32992135638246,6.305049315084011,6.306160700443411,6.310537717926001,6.3196756994158,6.331320746587671,6.320425256432424,6.31646199856233,6.332646370493716,6.319304529358463,6.316906652588717,6.319282239874421,6.317364567872804,6.319266888331571,6.326567776098158,6.310324602287678,$PWD/data/FB4_S2_L001_R1_001.fastq.gz,$PWD/data/FB4_S2_L001_R2_001.fastq.gz,Binge,Female,Female-Binge
FB5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.4184526318104105,6.399702094035436,6.413221438032462,6.380792253886,6.430323444298952,6.422622712688319,6.430283763334438,6.344087286789544,6.462447741647057,6.413736538957637,6.452838835688957,6.445762952393309,6.424194472145244,6.432493382011038,6.44470652582283,6.45444551106157,6.461318771929121,6.42049761560113,6.452339033049312,6.42656390037581,6.450746326385805,6.443775032768031,6.450802542427682,6.4619286897401205,6.446490592719873,6.444869997144447,6.456174417102769,6.428060769145501,6.458098559890371,6.44992127779808,6.452582370678185,6.475564647494697,6.447932816959442,6.451935118986925,6.439387199297673,6.4632120816315926,6.468289037656642,6.475924967585241,6.479836357395315,6.447825917792751,6.456581518103006,6.453853329346785,6.482410413430596,6.484444569243708,6.467059342404808,6.47702923353506,6.453251783777882,6.446917318949295,6.474232970055606,6.4628304400663,6.477195746524063,6.483621450727528,6.4763451302720165,6.461176568270133,6.461610833191828,6.463693522863487,6.477469190812451,6.476907493429425,6.469204132036662,6.458353173546796,6.463503176173608,6.454470627622917,6.476233954933532,6.461943204743769,6.4646785393476245,6.467560684327664,6.453002675321501,6.471766607951425,6.452195091159209,6.449815254288833,6.470902363571254,6.482594513787534,6.476200218813398,6.474447124336247,6.461397982567903,6.482568157942667,6.479376217817187,6.466119218626202,6.475597764339852,6.477685377661495,6.472891098563187,6.469311456814892,6.47504593614948,6.477364831087609,6.451273362920065,6.468939225731885,6.460685597326082,6.467802704831765,6.473403108160196,6.46703597076594,$PWD/data/FB5_S3_L001_R1_001.fastq.gz,$PWD/data/FB5_S3_L001_R2_001.fastq.gz,Binge,Female,Female-Binge
FC1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.209628813681878,5.274979491582847,5.263394054516938,5.267757745142785,5.309426674668166,5.355953744007268,5.297424116498813,5.3220630731957215,5.337616088356874,5.2707785396840725,5.319477800953841,5.276878423312668,5.271154338247997,5.308867937225791,5.296551958920422,5.26329932569457,5.324280931255516,5.31082647573185,5.266189325339498,5.27707050455724,5.295413748091899,5.31064098124643,5.306219662877462,5.2737846938310335,5.326593379038278,5.298961746036702,5.312482224084027,5.306152141323219,5.3248041464846585,5.293999118240915,5.2878086656644525,5.286821380551011,5.297307074961785,5.2930871243820885,5.312480390328897,5.303001421680053,5.329378820878185,5.315494924888313,5.305525845817896,5.272799069846099,5.34297608858075,5.32048406922235,5.282561127823223,5.300839461741727,5.321336463858038,5.333903528174551,5.313037722372624,5.3197088917726,5.317518095316767,5.314658743798821,5.326226325366853,5.299625972402152,5.295478495304362,5.31042524222344,5.304668534127139,5.322097123925507,5.30239004367165,5.317794252392512,5.315547112833368,5.312491090034738,5.3128012163865295,5.309901609264242,5.304054569740344,5.312366809069199,5.308187400154746,5.315121365291019,5.305566555135071,5.320000320544219,5.308297412128687,5.313453463552349,5.3161198129824125,5.305478305191947,5.315171454898838,5.31286144626725,5.298323570968128,5.31970165261223,5.320334103223969,5.301912108983741,5.301292455239131,5.298892757302472,5.315904203352994,5.32273635082406,5.311184386348384,5.316776295014823,5.320918307927599,5.325834571591543,5.316124425742373,5.313141673732158,5.302448009091382,5.303895865047597,$PWD/data/FC1_S44_L001_R1_001.fastq.gz,$PWD/data/FC1_S44_L001_R2_001.fastq.gz,Control,Female,Female-Control
FC2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.088425485774327,6.064359274111273,6.094392160855582,6.149274208869809,6.080528703278955,6.11405815477511,6.137433571608232,6.095321287133041,6.039162501709551,6.137961241105186,6.1362555746169525,6.13994524110328,6.148135633301121,6.093367915067415,6.131848032782091,6.121569514139786,6.08415288886096,6.123322076045289,6.157283143026351,6.118260797479375,6.127844169322502,6.183624997930606,6.129708203693648,6.140914976566693,6.139482539354088,6.127077066905881,6.1243919145609205,6.131148070456738,6.164047104270648,6.144562782149602,6.132760678517273,6.14432937897806,6.12011884172316,6.1557834636784765,6.166831230805984,6.170423898238695,6.107075100145914,6.153619235467279,6.147039665545882,6.148019575020646,6.142235841352272,6.143375073803491,6.1603577746776175,6.113519529586712,6.169957059004335,6.1444858402166975,6.152680716230067,6.148666099679268,6.149063922393988,6.130542878607719,6.156419511259962,6.1455273621366295,6.170858409459702,6.169044583488426,6.1492455475131536,6.143376808620314,6.145173944086461,6.139845833046033,6.153710154484423,6.15986115995082,6.149407876568032,6.15611914737168,6.15505023907571,6.148005070581208,6.1298488143047285,6.170687192033114,6.158659574676224,6.158350530304698,6.157660056924792,6.146718228384644,6.145374832776849,6.160825226011895,6.166662801835052,6.1594572657358,6.154498699398656,6.1605662890981145,6.144708717671257,6.148742608216359,6.147466132011644,6.15580804304454,6.171224513564979,6.157593558420926,6.15925502415159,6.156442552436993,6.154229117034787,6.162964653177341,6.148980239189964,6.145664376474901,6.155221223631806,6.165418725734504,$PWD/data/FC2_S45_L001_R1_001.fastq.gz,$PWD/data/FC2_S45_L001_R2_001.fastq.gz,Control,Female,Female-Control
FC3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.6381552998961215,5.67202744680245,5.682430629673815,5.680241991619324,5.665292305511301,5.683608944491432,5.624241364641894,5.674660468945437,5.714942623774453,5.632197502690378,5.7089455225960615,5.699840832770456,5.6939592584254415,5.692174529192223,5.688359806153019,5.646163143415595,5.678434779345567,5.6794755880803125,5.668700098018181,5.685709413904542,5.669133641524488,5.710952412981449,5.721594114527113,5.707654041058372,5.669621057103989,5.690757676857102,5.687240123378441,5.691718997282993,5.712230395662461,5.676918650757315,5.702484014801086,5.702144974637046,5.6751145494607895,5.702834777130373,5.699843147334311,5.695860645806741,5.71262269198829,5.697988479423416,5.715339736966149,5.694730454689072,5.716736589972292,5.696312466127962,5.705992314667596,5.707966195272111,5.672335146605512,5.708597054792732,5.71678111224516,5.715353108061733,5.708967024336944,5.677491125459738,5.696622143094801,5.682779441789563,5.7058093541798405,5.69194106084138,5.680659313888679,5.705741861985078,5.704933869073306,5.7126179797765655,5.681439213145023,5.69870801241965,5.698245432957345,5.682566235958412,5.696886968281656,5.71407874424253,5.699202294829704,5.710076072902431,5.684029603160365,5.687249309301523,5.702015616710989,5.713228975055868,5.697779551841099,5.705169054239014,5.702709409258685,5.7001998812976185,5.703168756683689,5.687001865629024,5.695552208616253,5.671388448338287,5.687013043181493,5.700868329910565,5.691554126866811,5.692062650739412,5.692279866967046,5.689708005022468,5.70516670787127,5.711136972818897,5.694238989566528,5.694391057161481,5.691401505767693,5.707055687778133,$PWD/data/FC3_S46_L001_R1_001.fastq.gz,$PWD/data/FC3_S46_L001_R2_001.fastq.gz,Control,Female,Female-Control
FC4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.239013062539697,6.1711088116956425,6.235743315484851,6.146275213802214,6.173391630952209,6.245427751654857,6.184302646335642,6.215506305968269,6.224945279462181,6.191250068783099,6.248221483079437,6.246292523669907,6.249651865471769,6.272031926715326,6.199170984810937,6.275435043668323,6.259063950536332,6.265155631889346,6.244937556249777,6.253089929872956,6.229479894750577,6.270807832048242,6.262209511694966,6.251132297773979,6.261108063528445,6.254897758684026,6.286102314767836,6.276113040740844,6.2723771269180295,6.247543266634016,6.266160407775822,6.245711385995929,6.287098645459146,6.27166554492341,6.287368624400727,6.276989042130332,6.273439890355676,6.259526169905505,6.275231139301093,6.262424117493784,6.266079727223658,6.282226427480071,6.291751186761457,6.274826061718651,6.280565237054806,6.26570708336668,6.258856704306178,6.276088101441087,6.259886633861477,6.272205683721391,6.287172835122945,6.278989123917983,6.269381464429749,6.277715339851498,6.274792794251725,6.286606267030884,6.286888739643048,6.2825381594142655,6.248638140176038,6.272858259940755,6.284837279723523,6.295996252027844,6.273503147502339,6.277477485618071,6.28095747016609,6.283351497571761,6.279426169548724,6.284504313728428,6.275581398893436,6.277219335136935,6.280750434015127,6.28097147791472,6.284945048869124,6.285398206706097,6.284153322259669,6.280796810417458,6.290965138377232,6.271373648069883,6.306340769168761,6.285895480520244,6.279308499365506,6.287074144682935,6.284128825973205,6.282057211740693,6.281711649906179,6.290451040599046,6.289476407683615,6.280985680444881,6.2819229690869935,6.284999167805989,$PWD/data/FC4_S61_L001_R1_001.fastq.gz,$PWD/data/FC4_S61_L001_R2_001.fastq.gz,Control,Female,Female-Control
FC5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.938827590369612,5.974535916531582,5.919569194051262,5.9505457483656805,5.8603456455834415,5.921828538526918,5.945988664990538,5.897256790336165,5.883969431791583,5.935488457430748,5.96826759118337,5.9699895096517945,5.970606428881878,5.972282251985775,5.961854105559295,5.987201879306819,5.970987946396443,5.950853356266286,5.991734674375511,5.957513191504833,5.96329878184382,5.927295463213502,5.967435130053792,5.940391384682378,5.986590437315943,5.925699376944248,5.930538092085543,5.955039882097565,5.992556534386905,5.9700679948102575,5.968124103221355,5.993357943381069,5.993531284060513,5.9838368316594375,5.96116954525226,5.999438718000835,5.945153059341044,5.988797852347307,5.981699048277786,5.967390862377536,5.970707397847696,5.969305904368676,5.967647679468408,5.945460999461288,5.968445460863234,5.970382961834539,5.966997726774113,5.973535046937849,5.996153594084325,5.961352475604571,5.988874360468123,5.980254653723751,5.98138109941694,5.992730103389167,5.9679552297928655,5.972188738634268,5.985888996903578,5.971039308489489,5.951935450910241,5.955379717519625,5.966165477387687,5.97860457627899,5.972895101835854,5.986740849564799,5.990183216346738,6.002105474632892,5.975550419078423,5.965032023831981,5.972714542284739,5.970094737712838,5.972104481149396,5.972311832723031,5.9786049212592935,5.9767561839798615,5.976173558880918,5.991248095937711,5.96979624733202,5.981838606846388,5.980319545769367,5.976511869810724,5.985002217797951,5.986629868175718,5.9929284127786495,5.97309292914318,5.985941222826088,5.987698773681607,5.975026687581271,5.978038615002645,5.97894980188022,5.975091029910762,$PWD/data/FC5_S62_L001_R1_001.fastq.gz,$PWD/data/FC5_S62_L001_R2_001.fastq.gz,Control,Female,Female-Control
